Unnamed: 0,Teamname,Tournament,Username,PlayerName,Suggestion1,Suggestion2,Suggestion3,MatchScore
225,Austin Sol,AUDL 2016,Poinde D,Daniel Poindexter,Daniel Poindexter,Logan Kinney,Andrew Walch,0.48
226,Austin Sol,AUDL 2016,Pollac E,Ethan Pollack,Ethan Pollack,Jason Holleran,Ryan Purcell,0.571428571
227,Austin Sol,AUDL 2017,Pollac E,Ethan Pollack,Ethan Pollack,Ryan Purcell,Paul Starkel,0.571428571
228,Austin Sol,AUDL 2016,Purcel R,Ryan Purcell,Ryan Purcell,Paul Starkel,Michael Hays,0.6
229,Austin Sol,AUDL 2017,Purcel R,Ryan Purcell,Ryan Purcell,Paul Starkel,Michael Hays,0.6
230,Austin Sol,AUDL 2018,R Lewis,Robert Lewis,Robert Lewis,John Cecil,Ryan Bigley,0.736842105
231,Austin Sol,AUDL 2018,R Orloff,Rory Orloff,Rory Orloff,Ryan Purcell,Ryan Bigley,0.842105263
232,Austin Sol,AUDL 2018,RPurcell,Ryan Purcell,Ryan Purcell,Paul Starkel,Mitchell Bennett,0.8
233,Austin Sol,AUDL 2017,Reinha J,Jake Reinhardt,Jake Reinhardt,Michael Hays,Michael Matthis,0.545454545
234,Austin Sol,AUDL 2016,Richar D,Doug Richardson,Doug Richardson,Michael Hays,Michael Matthis,0.52173913
235,Austin Sol,AUDL 2017,Richar D,Doug Richardson,Doug Richardson,Michael Hays,Jake Reinhardt,0.52173913
236,Austin Sol,AUDL 2018,Rogers,Ferdia Rogers,Ferdia Rogers,Robert Lewis,Doug Richardson,0.631578947
237,Austin Sol,AUDL 2016,Sackma C,Christopher Sackmann,Christopher Sackmann,Nash Mock,Michael Hays,0.428571429
238,Austin Sol,AUDL 2017,Sany N,Nathan Sany,Steven Naji,Nathan Sany,Jason Best,0.470588235
239,Austin Sol,AUDL 2017,Schafe J,Jason Schafer,Jason Schafer,Michael Hays,Michael Matthis,0.571428571
240,Austin Sol,AUDL 2016,Starke P,Paul Starkel,Paul Starkel,Ethan Pollack,Daniel Poindexter,0.6
241,Austin Sol,AUDL 2017,Starke P,Paul Starkel,Paul Starkel,Steven Naji,Ethan Pollack,0.6
242,Austin Sol,AUDL 2018,T Chiu,Tyler Chiu,Tyler Chiu,John Cecil,Chris Brooks,0.75
243,Austin Sol,AUDL 2018,Unknown,,,,,0
244,Austin Sol,AUDL 2018,VRenshaw,Valley Renshaw,Valley Renshaw,Joshua Zdrodowski,Steven Naji,0.727272727
245,Austin Sol,AUDL 2017,Vargas C,Carlos Vargas,Carlos Vargas,Carson Wilder,Nash Mock,0.571428571
246,Austin Sol,AUDL 2016,Walch A,Andrew Walch,Andrew Walch,Nash Mock,Paul Starkel,0.526315789
247,Austin Sol,AUDL 2017,Walch A,Andrew Walch,Andrew Walch,Nash Mock,Nathan Sany,0.526315789
248,Austin Sol,AUDL 2017,Walter M,Mick Walter,Mick Walter,Elliott Moore,Carson Wilder,0.631578947
249,Austin Sol,AUDL 2016,Wilder C,Carson Wilder,Carson Wilder,Daniel Poindexter,David Boyea,0.571428571
250,Austin Sol,AUDL 2017,Wilder C,Carson Wilder,Carson Wilder,Mick Walter,Kyle Henke,0.571428571
251,Austin Sol,AUDL 2016,Wolfe J,Jerrod Wolfe,Jerrod Wolfe,,,0.526315789
252,Charlotte Express,AUDL 2015,Barry I,Ian Barry,Ian Barry,Mason Gardner,Charlie Muniz,0.625
253,Charlotte Express,AUDL 2016,Bode M,Matt Bode,Matt Bode,Andrew Ryan,Taylor Minch,0.533333333
254,Charlotte Express,AUDL 2015,Bostia A,Adam Bostian,Adam Bostian,Micah Hood,Ethan Burns,0.6
255,Charlotte Express,AUDL 2015,Burns E,Ethan Burns,Ethan Burns,,,0.555555556
256,Charlotte Express,AUDL 2016,Cohen A,Andrew Cohen,Andrew Cohen,Charlie Muniz,Jon Stone,0.526315789
257,Charlotte Express,AUDL 2016,Colicc C,CJ Colicchio,CJ Colicchio,Charlie Muniz,Clint McSherry,0.6
258,Charlotte Express,AUDL 2016,Cooper S,Sam Cooper,Sam Cooper,Jon Stone,Kyle Silva,0.666666667
259,Charlotte Express,AUDL 2016,Fairfa J,Jacob Fairfax,Jacob Fairfax,Micah Hood,Taylor Minch,0.571428571
260,Charlotte Express,AUDL 2015,Fontai S,Sam Fontaine,Sam Fontaine,Jon Stone,Zach Saffa,0.6
261,Charlotte Express,AUDL 2015,Fox E,Ed Fox,Ed Fox,,,0.545454545
262,Charlotte Express,AUDL 2015,Gardne M,Mason Gardner,Mason Gardner,Charlie Muniz,Shane Sisco,0.571428571
263,Charlotte Express,AUDL 2016,Gardne M,Mason Gardner,Mason Gardner,Charlie Muniz,Shane Sisco,0.571428571
264,Charlotte Express,AUDL 2015,Gerber C,Chad Gerber,Chad Gerber,Jesse Lieberman,Sean McCall,0.631578947
265,Charlotte Express,AUDL 2015,Glenn M,Matt Glenn,Matt Glenn,Sean McCall,Charlie Muniz,0.588235294
266,Charlotte Express,AUDL 2016,Goff N,Nate Goff,Nate Goff,Jeff Nordgren,,0.533333333
267,Charlotte Express,AUDL 2015,Grunin A,Andrew Gruninger,Andrew Gruninger,Charlie Muniz,Eric Olson,0.5
268,Charlotte Express,AUDL 2016,Grunin A,Andrew Gruninger,Andrew Gruninger,Charlie Muniz,Eric Olson,0.5
269,Charlotte Express,AUDL 2015,Hood M,Micah Hood,Micah Hood,Ed Fox,,0.5
270,Charlotte Express,AUDL 2016,Hood M,Micah Hood,Micah Hood,Taylor Minch,,0.5
271,Charlotte Express,AUDL 2015,Howey E,Evan Howey,Evan Howey,,,0.588235294
272,Charlotte Express,AUDL 2016,Howey E,Evan Howey,Evan Howey,,,0.588235294
273,Charlotte Express,AUDL 2015,Johnso C,Jon Stone,Jon Stone,Christopher Johnson,Shane Sisco,0.470588235
274,Charlotte Express,AUDL 2015,Kelley S,Sean Kelley,Sean Kelley,Kyle Silva,Ken Porter,0.631578947
275,Charlotte Express,AUDL 2016,Kelley S,Sean Kelley,Sean Kelley,Kyle Silva,Ken Porter,0.631578947
276,Charlotte Express,AUDL 2015,Lee S,Sam Lee,Sam Lee,Kyle Silva,Shane Sisco,0.5
277,Charlotte Express,AUDL 2016,Lee S,Sam Lee,Sam Lee,Kyle Silva,Shane Sisco,0.5
278,Charlotte Express,AUDL 2015,Lieber J,Jesse Lieberman,Jesse Lieberman,Chad Gerber,Christopher Johnson,0.52173913
279,Charlotte Express,AUDL 2016,Lieber J,Jesse Lieberman,Jesse Lieberman,Ken Porter,,0.52173913
280,Charlotte Express,AUDL 2015,McCall S,Sean McCall,Sean McCall,Micah Hood,Mick Stukes,0.631578947
281,Charlotte Express,AUDL 2016,McSher C,Clint McSherry,Clint McSherry,Micah Hood,Shane Sisco,0.545454545
282,Charlotte Express,AUDL 2016,Minch T,Micah Hood,Micah Hood,Taylor Minch,Eric Olson,0.588235294
283,Charlotte Express,AUDL 2016,Mossma D,Davis Mossman,Davis Mossman,Matt Bode,Jesse Lieberman,0.571428571
284,Charlotte Express,AUDL 2015,Muniz C,Charlie Muniz,Charlie Muniz,Micah Hood,Sean McCall,0.5
285,Charlotte Express,AUDL 2016,Muniz C,Charlie Muniz,Charlie Muniz,Micah Hood,Andrew Cohen,0.5
286,Charlotte Express,AUDL 2015,Nordeg J,Jeff Nordgren,Jeff Nordgren,Mason Gardner,Ken Porter,0.476190476
287,Charlotte Express,AUDL 2016,Nordgr J,Jeff Nordgren,Jeff Nordgren,Mason Gardner,Ken Porter,0.571428571
288,Charlotte Express,AUDL 2015,Olson E,Eric Olson,Eric Olson,Mason Gardner,Jon Stone,0.588235294
289,Charlotte Express,AUDL 2016,Olson E,Eric Olson,Eric Olson,Mason Gardner,Jon Stone,0.588235294
290,Charlotte Express,AUDL 2016,Polk J,Jakeem Polk,Jakeem Polk,Paul Weeks,,0.470588235
291,Charlotte Express,AUDL 2015,Porter K,Ken Porter,Ken Porter,Mason Gardner,Christopher Johnson,0.666666667
292,Charlotte Express,AUDL 2016,Porter K,Ken Porter,Ken Porter,Mason Gardner,Nate Goff,0.666666667
293,Charlotte Express,AUDL 2015,Russel A,Adam Russell,Adam Russell,Jesse Lieberman,,0.6
294,Charlotte Express,AUDL 2016,Ryan A,Andrew Ryan,Andrew Ryan,Ryan Werkmeister,Dylan Welchman,0.470588235
295,Charlotte Express,AUDL 2015,Saffa Z,Zach Saffa,Zach Saffa,Sam Lee,Shane Sisco,0.588235294
296,Charlotte Express,AUDL 2015,Schanz R,Ryan Schanz,Ryan Schanz,Shane Sisco,Sean McCall,0.631578947
297,Charlotte Express,AUDL 2015,Schopl D,Dan Schopler,Dan Schopler,Zach Saffa,Micah Hood,0.6
298,Charlotte Express,AUDL 2015,Silva K,Kyle Silva,Kyle Silva,Sean Kelley,Sam Lee,0.588235294
299,Charlotte Express,AUDL 2016,Silva K,Kyle Silva,Kyle Silva,Sean Kelley,Sam Lee,0.588235294
300,Charlotte Express,AUDL 2015,Sisco S,Shane Sisco,Shane Sisco,Mick Stukes,Jon Stone,0.555555556
301,Charlotte Express,AUDL 2016,Sisco S,Shane Sisco,Shane Sisco,Jon Stone,Micah Hood,0.555555556
302,Charlotte Express,AUDL 2015,Stone J,Jon Stone,Jon Stone,Shane Sisco,Sam Fontaine,0.625
303,Charlotte Express,AUDL 2016,Stone J,Jon Stone,Jon Stone,Shane Sisco,Nate Goff,0.625
304,Charlotte Express,AUDL 2015,Stukes M,Mick Stukes,Mick Stukes,Sean McCall,Jon Stone,0.631578947
305,Charlotte Express,AUDL 2016,Vickro A,Alex Vickroy,Alex Vickroy,Micah Hood,Eric Olson,0.6
306,Charlotte Express,AUDL 2016,Weeks P,Paul Weeks,Paul Weeks,Jakeem Polk,Ken Porter,0.588235294
307,Charlotte Express,AUDL 2015,Welchm D,Dylan Welchman,Dylan Welchman,Zach Saffa,Micah Hood,0.545454545
308,Charlotte Express,AUDL 2016,Welchm D,Dylan Welchman,Dylan Welchman,Micah Hood,Jakeem Polk,0.545454545
309,Charlotte Express,AUDL 2016,Werkme R,Ryan Werkmeister,Ryan Werkmeister,Andrew Ryan,Paul Weeks,0.5
310,Charlotte Express,AUDL 2015,Whitti G,Graham Whittington,Graham Whittington,Matt Glenn,Chad Gerber,0.461538462
311,Chicago Wildfire,AUDL 2015,AJ,AJ Nelson,AJ Nelson,,,0.363636364
312,Chicago Wildfire,AUDL 2016,AJ,AJ Nelson,AJ Nelson,,,0.363636364
313,Chicago Wildfire,AUDL 2015,Adrian,Adrian King,Adrian King,Andrew Sheehan,Alex Drlica-Wagner,0.705882353
314,Chicago Wildfire,AUDL 2016,Adrian,Adrian King,Adrian King,Andrew Sheehan,Alex Drlica-Wagner,0.705882353
315,Chicago Wildfire,AUDL 2014,Aj Nelso,AJ Nelson,AJ Nelson,Andy Nielsen,Walden Nelson,0.823529412
316,Chicago Wildfire,AUDL 2014,Alex D-W,Alex Drlica-Wagner,Alex Drlica-Wagner,Casey Degnan,,0.615384615
317,Chicago Wildfire,AUDL 2014,Andy N,Andy Nielsen,Andy Nielsen,Andrew Sheehan,AJ Nelson,0.666666667
318,Chicago Wildfire,AUDL 2018,Bill,Bill Kluender,Bill Kluender,Dan Miller,Jeremy Burril,0.470588235
319,Chicago Wildfire,AUDL 2015,Bob,Bob Liu,Bob Liu,,,0.6
320,Chicago Wildfire,AUDL 2014,Bob L,Bob Liu,Bob Liu,Rob S,Brodie Smith,0.833333333
321,Chicago Wildfire,AUDL 2014,Brett K,Brett Kolinek,Brett Kolinek,Brodie Smith,Kevin Kelly,0.7
322,Chicago Wildfire,AUDL 2015,Brodie,Brodie Smith,Brodie Smith,Bob Liu,Brian Rathunde,0.666666667
323,Chicago Wildfire,AUDL 2014,Brodie S,Brodie Smith,Brodie Smith,Rob S,Greg Slover,0.8
324,Chicago Wildfire,AUDL 2018,Bruno,,CJ O'Brien,Bill Kluender,Grant Zukowski,0
325,Chicago Wildfire,AUDL 2018,CJ,CJ O'Brien,CJ O'Brien,,,0.333333333
326,Chicago Wildfire,AUDL 2014,Casey D,Casey Degnan,Casey Degnan,Gary LeDonne,Dane Olsen,0.736842105
327,Chicago Wildfire,AUDL 2016,Champe,Alex Champe,Alex Champe,Christian Simpson,Charlie Furse,0.705882353
328,Chicago Wildfire,AUDL 2017,Champe,Alex Champe,Alex Champe,Michael Egan,James Sykora,0.705882353
329,Chicago Wildfire,AUDL 2018,Chowder,,Ross Barker,Max Trotter,Michael Pardo,0
330,Chicago Wildfire,AUDL 2014,Chris V,Chris Vandervoort,Chris Vandervoort,Casey Degnan,Brodie Smith,0.583333333
331,Chicago Wildfire,AUDL 2015,Cullen,Cullen Geppert,Cullen Geppert,Dan Miller,Zubair Abdulla,0.6
332,Chicago Wildfire,AUDL 2014,Cullen G,Cullen Geppert,Cullen Geppert,Walden Nelson,Dane Olsen,0.727272727
333,Chicago Wildfire,AUDL 2015,DW,,,,,0
334,Chicago Wildfire,AUDL 2016,DW,David Woods,David Woods,,,0.307692308
335,Chicago Wildfire,AUDL 2014,Dan W,Dan Williams,Dan Williams,Dane Olsen,Casey Degnan,0.588235294
336,Chicago Wildfire,AUDL 2014,Dane O,Dane Olsen,Dane Olsen,Dan Williams,Stephane Mance,0.75
337,Chicago Wildfire,AUDL 2015,Danny,Dan Miller,Dan Miller,Adrian King,Dan Vockeroth,0.4
338,Chicago Wildfire,AUDL 2018,Danny,Dan Miller,Dan Miller,Dan Vockeroth,Simon Johansen,0.4
339,Chicago Wildfire,AUDL 2018,Dave,David Woods,Dan Miller,David Woods,Dan Vockeroth,0.4
340,Chicago Wildfire,AUDL 2018,Drew,Drew Levorsen,Drew Levorsen,Andrew Goldstein,,0.470588235
341,Chicago Wildfire,AUDL 2016,Egan,Michael Egan,Michael Egan,,,0.5
342,Chicago Wildfire,AUDL 2017,Egan,Michael Egan,Michael Egan,,,0.5
343,Chicago Wildfire,AUDL 2015,Fergus,Tim Fergus,Tim Fergus,James Roush,,0.75
344,Chicago Wildfire,AUDL 2016,Fergus,Tim Fergus,Tim Fergus,Percy Stogdon,Charlie Furse,0.75
345,Chicago Wildfire,AUDL 2016,Furse,Charlie Furse,Charlie Furse,,,0.555555556
346,Chicago Wildfire,AUDL 2017,Gallaghe,Tommy Gallagher,Tommy Gallagher,Dan Miller,Neal Phelps,0.695652174
347,Chicago Wildfire,AUDL 2014,Gary L,Gary LeDonne,Gary LeDonne,Greg Slover,Casey Degnan,0.666666667
348,Chicago Wildfire,AUDL 2016,Geoff,Geoff Serednesky,Geoff Serednesky,,,0.476190476
349,Chicago Wildfire,AUDL 2014,Geoff S,Geoff Serednesky,Geoff Serednesky,Rob S,Greg Slover,0.608695652
350,Chicago Wildfire,AUDL 2014,George H,George Hughes-Strange,George Hughes-Strange,Greg Slover,Tim Fergus,0.551724138
351,Chicago Wildfire,AUDL 2018,Goff,Nate Goff,Nate Goff,Jeff Zhao,Jeff Weis,0.615384615
352,Chicago Wildfire,AUDL 2015,Goose,Goose Helton,,,,0.588235294
353,Chicago Wildfire,AUDL 2014,Goose H,Goose Helton,George Hughes-Strange,Rob S,Greg Slover,0.736842105
354,Chicago Wildfire,AUDL 2018,Grant,Grant Zukowski,Grant Zukowski,Dan Vockeroth,,0.526315789
355,Chicago Wildfire,AUDL 2014,Greg S,Gregory Slover,Greg Slover,Brodie Smith,Rob Greenberg,0.6
356,Chicago Wildfire,AUDL 2016,Hidaka,Brett Hidaka,Brett Hidaka,Nick Zeman,Michael Egan,0.666666667
357,Chicago Wildfire,AUDL 2015,J Silver,Jeffrey Silverman,Jeffrey Silverman,Dan Miller,Jack Shey,0.64
358,Chicago Wildfire,AUDL 2016,J-Rob,Jeffrey Robinson,Jeffrey Robinson,,,0.380952381
359,Chicago Wildfire,AUDL 2015,JRob,Jeffrey Robinson,Jimmy Robin,Jeffrey Robinson,James Roush,0.533333333
360,Chicago Wildfire,AUDL 2015,JSS,Josh Stevens-Stein,Jack Shey,,,0.333333333
361,Chicago Wildfire,AUDL 2015,Jack,Jack Shey,Jack Shey,Dan Vockeroth,Patrick Kaufmann,0.615384615
362,Chicago Wildfire,AUDL 2018,Jack,Jack Shey,Jack Shey,James Sykora,Dan Vockeroth,0.615384615
363,Chicago Wildfire,AUDL 2014,James R,James Roush,James Roush,Dane Olsen,Ben Rehmann,0.777777778
364,Chicago Wildfire,AUDL 2017,Janas,Pawel Janas,Pawel Janas,Karl Kingma,Judah Newman,0.625
365,Chicago Wildfire,AUDL 2018,Jason,Jason Vallee,Jason Vallee,James Sykora,Jeff Zhao,0.588235294
366,Chicago Wildfire,AUDL 2018,Jeff,Jeff Zhao,Jeff Zhao,Jeff Weis,Nate Goff,0.615384615
367,Chicago Wildfire,AUDL 2018,Jeremy,Jeremy Burril,Jeremy Burril,Jeff Weis,Jack Shey,0.631578947
368,Chicago Wildfire,AUDL 2015,Jimmy,Jimmy Robin,Jimmy Robin,,,0.625
369,Chicago Wildfire,AUDL 2018,Jimmy,James Sykora,James Sykora,Jeremy Burril,Tommy Gallagher,0.352941176
370,Chicago Wildfire,AUDL 2014,John K,John Kolb,John Kolb,Jonathan Helton,Ron Kubalanza,0.8
371,Chicago Wildfire,AUDL 2016,Johnson,Eric Johnson,Eric Johnson,Jeffrey Robinson,Joe Young,0.736842105
372,Chicago Wildfire,AUDL 2017,Johnson,Eric Johnson,Eric Johnson,Jeff Zhao,Pawel Janas,0.736842105
373,Chicago Wildfire,AUDL 2018,Judah,Judah Newman,Judah Newman,Jack Shey,,0.588235294
374,Chicago Wildfire,AUDL 2018,Karl,Karl Kingma,Karl Kingma,,,0.533333333
375,Chicago Wildfire,AUDL 2015,Kaufmann,Patrick Kaufmann,Patrick Kaufmann,Matt Stegemann,Jonathan Helton,0.666666667
376,Chicago Wildfire,AUDL 2016,Kaufmann,Patrick Kaufmann,Patrick Kaufmann,Nick Zeman,Adrian King,0.666666667
377,Chicago Wildfire,AUDL 2015,Kennedy,,,,,0
378,Chicago Wildfire,AUDL 2014,Kevin K,Kevin Kelly,Kevin Kelly,John Kolb,Ben Rehmann,0.777777778
379,Chicago Wildfire,AUDL 2017,Kingma,Karl Kingma,Karl Kingma,Nick Zeman,Von Alanguilan,0.705882353
380,Chicago Wildfire,AUDL 2017,Kluender,Bill Kluender,Bill Kluender,Brian Rathunde,Alex Rummelhart,0.761904762
381,Chicago Wildfire,AUDL 2017,Kuhl,Trent Kuhl,Trent Kuhl,,,0.571428571
382,Chicago Wildfire,AUDL 2018,Kurt,Kurt Gibson,Kurt Gibson,Bill Kluender,Alex Rummelhart,0.533333333
383,Chicago Wildfire,AUDL 2017,Levorsen,Drew Levorsen,Drew Levorsen,Trent Kuhl,CJ O'Brien,0.761904762
384,Chicago Wildfire,AUDL 2018,Mater,Matt LeMaitre,Max Trotter,Matt LeMaitre,Michael Pardo,0.555555556
385,Chicago Wildfire,AUDL 2015,MattSteg,Matt Stegemann,Matt Stegemann,Max Shepard,Michael Egan,0.727272727
386,Chicago Wildfire,AUDL 2015,Matzuka,Brett Matzuka,Brett Matzuka,Matt Stegemann,Patrick Kaufmann,0.7
387,Chicago Wildfire,AUDL 2015,Max,Max Shepard,Max Shepard,,,0.428571429
388,Chicago Wildfire,AUDL 2018,Max,Max Trotter,Max Trotter,,,0.428571429
389,Chicago Wildfire,AUDL 2016,Miller,Dan Miller,Dan Miller,Michael Wormley,Michael Pardo,0.75
390,Chicago Wildfire,AUDL 2017,Miller,Dan Miller,Dan Miller,Bill Kluender,Michael Pardo,0.75
391,Chicago Wildfire,AUDL 2018,Neal,Neal Phelps,Neal Phelps,Nick Zeman,Judah Newman,0.533333333
392,Chicago Wildfire,AUDL 2014,Neal P,Neal Phelps,Neal Phelps,AJ Nelson,Michael Egan,0.705882353
393,Chicago Wildfire,AUDL 2015,Neil,AJ Nelson,AJ Nelson,Neal Phelps,,0.461538462
394,Chicago Wildfire,AUDL 2017,Newman,Judah Newman,Judah Newman,Nick Zeman,Pawel Janas,0.666666667
395,Chicago Wildfire,AUDL 2018,Nick,,Nick Zeman,Nick Myhre,Nicky Golini,1
396,Chicago Wildfire,AUDL 2018,Nicky,Nicky Golini,Nick Myhre,Nicky Golini,Nick Zeman,0.588235294
397,Chicago Wildfire,AUDL 2017,O'Brien,CJ O'Brien,CJ O'Brien,Bill Kluender,Brian Rathunde,0.823529412
398,Chicago Wildfire,AUDL 2016,Pardo,Michael Pardo,Michael Pardo,Percy Stogdon,David Woods,0.555555556
399,Chicago Wildfire,AUDL 2017,Pardo,Michael Pardo,Michael Pardo,Max Trotter,David Woods,0.555555556
400,Chicago Wildfire,AUDL 2018,Pardo,Michael Pardo,Michael Pardo,Max Trotter,David Woods,0.555555556
401,Chicago Wildfire,AUDL 2018,Pawel,Pawel Janas,Pawel Janas,Neal Phelps,Michael Egan,0.625
402,Chicago Wildfire,AUDL 2016,Phelps,Neal Phelps,Neal Phelps,AJ Nelson,Michael Egan,0.705882353
403,Chicago Wildfire,AUDL 2017,Phelps,Neal Phelps,Neal Phelps,Pawel Janas,Michael Egan,0.705882353
404,Chicago Wildfire,AUDL 2015,Rathunde,Brian Rathunde,Brian Rathunde,Ryan Smith,Jonathan Helton,0.727272727
405,Chicago Wildfire,AUDL 2016,Rathunde,Brian Rathunde,Brian Rathunde,Jack Shey,Patrick Kaufmann,0.727272727
406,Chicago Wildfire,AUDL 2017,Rathunde,Brian Rathunde,Brian Rathunde,Bill Kluender,Jack Shey,0.727272727
407,Chicago Wildfire,AUDL 2014,Rehmann,Ben Rehmann,Ben Rehmann,Stephane Mance,Andrew Sheehan,0.777777778
408,Chicago Wildfire,AUDL 2014,Rob G,Rob Greenberg,Rob S,Rob Greenberg,Bob Liu,0.555555556
409,Chicago Wildfire,AUDL 2014,Rob S,Rob S,Rob S,Bob Liu,Rob Greenberg,1
410,Chicago Wildfire,AUDL 2017,Robin,Jimmy Robin,Jimmy Robin,,,0.625
411,Chicago Wildfire,AUDL 2018,Roddy,Rodrigo Arcibar,Rodrigo Arcibar,,,0.3
412,Chicago Wildfire,AUDL 2014,Ron K,Ron Kubalanza,Rob S,John Kolb,Ron Kubalanza,0.555555556
413,Chicago Wildfire,AUDL 2015,Rory,Rory Gallagher,Rory Gallagher,,,0.444444444
414,Chicago Wildfire,AUDL 2018,Ross,Ross Barker,Ross Barker,,,0.533333333
415,Chicago Wildfire,AUDL 2015,Roush,James Roush,James Roush,Bob Liu,Rory Gallagher,0.625
416,Chicago Wildfire,AUDL 2017,Rummel,Alex Rummelhart,Alex Rummelhart,Brian Rathunde,,0.571428571
417,Chicago Wildfire,AUDL 2014,Sheehan,Andrew Sheehan,Andrew Sheehan,Ben Rehmann,Stephane Mance,0.666666667
418,Chicago Wildfire,AUDL 2015,Sheehan,Andrew Sheehan,Andrew Sheehan,Matt Stegemann,Max Shepard,0.666666667
419,Chicago Wildfire,AUDL 2016,Sheehan,Andrew Sheehan,Andrew Sheehan,Jack Shey,Alex Rummelhart,0.666666667
420,Chicago Wildfire,AUDL 2016,Shey,Jack Shey,Jack Shey,Michael Shiel,Andrew Sheehan,0.615384615
421,Chicago Wildfire,AUDL 2017,Shey,Jack Shey,Jack Shey,,,0.615384615
422,Chicago Wildfire,AUDL 2015,Shiel,Michael Shiel,Michael Shiel,Jack Shey,Neal Phelps,0.555555556
423,Chicago Wildfire,AUDL 2016,Shiel,Michael Shiel,Michael Shiel,Jack Shey,Neal Phelps,0.555555556
424,Chicago Wildfire,AUDL 2015,Silver,Jeffrey Silverman,Jeffrey Silverman,Dan Miller,Tim Fergus,0.52173913
425,Chicago Wildfire,AUDL 2018,Simon,Simon Johansen,Simon Johansen,Nick Zeman,Kurt Gibson,0.526315789
426,Chicago Wildfire,AUDL 2016,Simpson,Christian Simpson,Christian Simpson,Eric Johnson,AJ Nelson,0.583333333
427,Chicago Wildfire,AUDL 2015,Slymer,,Alex Rummelhart,Tim Fergus,Dan Miller,0
428,Chicago Wildfire,AUDL 2018,Slymer,,Alex Rummelhart,Dan Miller,James Sykora,0
429,Chicago Wildfire,AUDL 2014,Slymer E,,Greg Slover,Taylor Kraemer,Tim Fergus,0
430,Chicago Wildfire,AUDL 2014,Stepha M,Stephane Mance,Stephane Mance,Xtehn Titcomb,Jonathan Helton,0.727272727
431,Chicago Wildfire,AUDL 2016,Stogdon,Percy Stogdon,Percy Stogdon,Joe Young,Eric Johnson,0.7
432,Chicago Wildfire,AUDL 2016,Sykora,James Sykora,James Sykora,,,0.666666667
433,Chicago Wildfire,AUDL 2017,Sykora,James Sykora,James Sykora,,,0.666666667
434,Chicago Wildfire,AUDL 2014,Taylor K,Taylor Kraemer,Taylor Kraemer,John Kolb,Neal Phelps,0.727272727
435,Chicago Wildfire,AUDL 2014,Tim Ferg,Tim Fergus,Tim Fergus,Rob Greenberg,Taylor Kraemer,0.888888889
436,Chicago Wildfire,AUDL 2018,Tommy,Tommy Gallagher,Tommy Gallagher,,,0.5
437,Chicago Wildfire,AUDL 2017,Trotter,Max Trotter,Max Trotter,Tommy Gallagher,Trent Kuhl,0.777777778
438,Chicago Wildfire,AUDL 2015,Uber,Alex Rummelhart,,,,0.210526316
439,Chicago Wildfire,AUDL 2016,Uber,Alex Rummelhart,,,,0.210526316
440,Chicago Wildfire,AUDL 2017,Uber,Alex Rummelhart,,,,0.210526316
441,Chicago Wildfire,AUDL 2018,Uber,Alex Rummelhart,,,,0.210526316
442,Chicago Wildfire,AUDL 2015,Vock,Dan Vockeroth,Dan Vockeroth,Jack Shey,,0.470588235
443,Chicago Wildfire,AUDL 2016,Vock,Dan Vockeroth,Dan Vockeroth,Jack Shey,,0.470588235
444,Chicago Wildfire,AUDL 2017,Vock,Dan Vockeroth,Dan Vockeroth,Jack Shey,,0.470588235
445,Chicago Wildfire,AUDL 2018,Vock,Dan Vockeroth,Dan Vockeroth,Jack Shey,,0.470588235
446,Chicago Wildfire,AUDL 2015,Von,Von Alanguilan,Von Alanguilan,AJ Nelson,,0.352941176
447,Chicago Wildfire,AUDL 2016,Von,Von Alanguilan,Von Alanguilan,Joe Young,AJ Nelson,0.352941176
448,Chicago Wildfire,AUDL 2017,Von,Von Alanguilan,Von Alanguilan,,,0.352941176
449,Chicago Wildfire,AUDL 2014,Von A,Von Alanguilan,Von Alanguilan,John Kolb,Rob S,0.526315789
450,Chicago Wildfire,AUDL 2014,Walden N,Walden Nelson,Walden Nelson,Dane Olsen,Cullen Geppert,0.761904762
451,Chicago Wildfire,AUDL 2017,Weis,Jeff Weis,Jeff Weis,,,0.615384615
452,Chicago Wildfire,AUDL 2018,Wets,Jeff Weis,Jeff Weis,,,0.461538462
453,Chicago Wildfire,AUDL 2016,Williams,Dan Williams,Dan Williams,Christian Simpson,Tim Fergus,0.8
454,Chicago Wildfire,AUDL 2016,Woods,Dave Woods,David Woods,,,0.666666667
455,Chicago Wildfire,AUDL 2017,Woods,Dave Woods,David Woods,,,0.666666667
456,Chicago Wildfire,AUDL 2016,Wormley,Michael Wormley,Michael Wormley,Charlie Furse,,0.636363636
457,Chicago Wildfire,AUDL 2014,Xtehn Ti,Xtehn Titcomb,Xtehn Titcomb,Stephane Mance,John Kolb,0.761904762
458,Chicago Wildfire,AUDL 2016,Yiding,Yiding Hou,Yiding Hou,Adrian King,Joe Young,0.75
459,Chicago Wildfire,AUDL 2016,Young,Joe Young,Joe Young,Yiding Hou,Von Alanguilan,0.714285714
460,Chicago Wildfire,AUDL 2016,Zeman,Nick Zeman,Nick Zeman,Michael Egan,Andrew Sheehan,0.666666667
461,Chicago Wildfire,AUDL 2017,Zeman,Nick Zeman,Nick Zeman,Judah Newman,Pawel Janas,0.666666667
