,Unnamed: 0,Teamname,Tournament,Username,PlayerName,Suggestion1,Suggestion2,Suggestion3
1973,1973,Nashville NightWatch,AUDL 2018,Hammond,Chase Hammond,Chase Hammond,Cameron Snook,John Carden
1974,1974,Nashville NightWatch,AUDL 2015,Hannon W,Will Hannon,Will Hannon,Jason Chow,Chase Hammond
1975,1975,Nashville NightWatch,AUDL 2018,Hardesty,Corey Hardesty,Corey Hardesty,Zac Petty,John Carden
1976,1976,Nashville NightWatch,AUDL 2018,Heacock,Ford Heacock,Ford Heacock,Zack Avello,Mac McClellan
1977,1977,Nashville NightWatch,AUDL 2015,Heath T,Tony Heath,Tony Heath,Matthew Gallin,Kevin Terry
1978,1978,Nashville NightWatch,AUDL 2017,J Moore,Justin Moore,Justin Moore,John Carden,Justin Schroeder
1979,1979,Nashville NightWatch,AUDL 2016,J. Meade,Jon Meade,Jon Meade,John Carden,Justin Moore
1980,1980,Nashville NightWatch,AUDL 2016,J. Ortiz,Javier Ortiz,Javier Ortiz,Jake Wright,John Carden
1981,1981,Nashville NightWatch,AUDL 2016,J.Moore,Justin Moore,Justin Moore,John Carden,Jordan Bates
1982,1982,Nashville NightWatch,AUDL 2018,Jaime,Eli Jaime,Eli Jaime,Javier Ortiz,John Carden
1983,1983,Nashville NightWatch,AUDL 2017,Jake W,Jake Wright,Jake Wright,Blake Waldron,Javier Ortiz
1984,1984,Nashville NightWatch,AUDL 2017,Javi,Javier Ortiz,Javier Ortiz,Jake Wright,Xavier Payne
1985,1985,Nashville NightWatch,AUDL 2016,Javier,Javier Ortiz,Javier Ortiz,Jake Wright,Ray Davenport
1986,1986,Nashville NightWatch,AUDL 2017,Jesse D,Jesse Dahms,Jesse Dahms,Jesse Shofner,Jake Wright
1987,1987,Nashville NightWatch,AUDL 2017,Jesse S,Jesse Shofner,Jesse Shofner,Jesse Dahms,Justin Schroeder
1988,1988,Nashville NightWatch,AUDL 2017,Justin,Justin Moore,Justin Moore,Justin Schroeder,Javier Ortiz
1989,1989,Nashville NightWatch,AUDL 2017,Justin S,Justin Schroeder,Justin Moore,Justin Schroeder,Jesse Shofner
1990,1990,Nashville NightWatch,AUDL 2017,Kyle W,Kyle Welch,Kyle Welch,Tyler Conger,Blake Waldron
1991,1991,Nashville NightWatch,AUDL 2016,Lally,Paul Lally,Paul Lally,Zack Avello,Michael Volz
1992,1992,Nashville NightWatch,AUDL 2018,Lally,Paul Lally,Paul Lally,Zack Avello,Mac McClellan
1993,1993,Nashville NightWatch,AUDL 2015,Lally P,Paul Lally,Paul Lally,Will Hannon,Mac McClellan
1994,1994,Nashville NightWatch,AUDL 2017,Lindsey,Patrick Lindsey,Patrick Lindsey,John Carden,Xavier Payne
1995,1995,Nashville NightWatch,AUDL 2016,Mac,Mac McClellan,Mac McClellan,Jon Meade,Ryan Balch
1996,1996,Nashville NightWatch,AUDL 2018,Mac,Mac McClellan,Mac McClellan,Zac Petty,
1997,1997,Nashville NightWatch,AUDL 2017,Mac m,Mac McClellan,Mac McClellan,Zack Avello,Eric Sjostrom
1998,1998,Nashville NightWatch,AUDL 2017,Mark,Mark Philipson,Mark Philipson,Cameron Snook,Patrick Lindsey
1999,1999,Nashville NightWatch,AUDL 2015,Markle R,Ross Markle,Ross Markle,Jake Wright,Mac McClellan
2000,2000,Nashville NightWatch,AUDL 2017,Matt R,Matt Russnogle,Matt Russnogle,Matthew Gallin,Carter Rae
2001,2001,Nashville NightWatch,AUDL 2018,Matt R.,Matt Russnogle,Matt Russnogle,Garrett Wilson,Zac Petty
2002,2002,Nashville NightWatch,AUDL 2017,Matt Rus,Matt Russnogle,Matt Russnogle,Matthew Gallin,Garrett Wilson
2003,2003,Nashville NightWatch,AUDL 2015,McClel M,Mac McClellan,Mac McClellan,Michael Dayton,Will Hannon
2004,2004,Nashville NightWatch,AUDL 2017,Mike D,Michael Dayton,Michael Dayton,Jesse Dahms,Jake Wright
2005,2005,Nashville NightWatch,AUDL 2018,Moore,Josh Moore,Josh Moore,John Carden,Ford Heacock
2006,2006,Nashville NightWatch,AUDL 2015,Moore J,Josh Moore,Josh Moore,Victor Wu,Jordan Bates
2007,2007,Nashville NightWatch,AUDL 2018,Ortiz,Javier Ortiz,Javier Ortiz,Robert Alongi,Garrett Wilson
2008,2008,Nashville NightWatch,AUDL 2015,Ortiz J,Javier Ortiz,Javier Ortiz,Eric Williams,
2009,2009,Nashville NightWatch,AUDL 2016,P. Lally,Paul Lally,Paul Lally,Alex Hill,Ryan Balch
2010,2010,Nashville NightWatch,AUDL 2016,Paicely,Adam Paicely,Adam Paicely,Player Pierce,Michael Dayton
2011,2011,Nashville NightWatch,AUDL 2018,Parris,Benjamin Parris,Benjamin Parris,Garrett Wilson,Peter Barry
2012,2012,Nashville NightWatch,AUDL 2017,PatrickD,Patrick Dougherty,Patrick Dougherty,Patrick Lindsey,Zack Avello
2013,2013,Nashville NightWatch,AUDL 2018,Payne,Xavier Payne,Xavier Payne,Paul Lally,Evan Caldwell
2014,2014,Nashville NightWatch,AUDL 2016,Peak,Chris Peak,Chris Peak,Jon Meade,
2015,2015,Nashville NightWatch,AUDL 2015,Pepper N,Nick Peppers,Nick Peppers,Kevin Terry,Tyler Conger
2016,2016,Nashville NightWatch,AUDL 2016,Peppers,Nick Peppers,Nick Peppers,Tannon Hedges,Ray Davenport
2017,2017,Nashville NightWatch,AUDL 2018,Petty,Zac Petty,Zac Petty,Peter Barry,Phil Dougherty
2018,2018,Nashville NightWatch,AUDL 2016,Phil D,Phillip Dougherty,Phil Dougherty,Michael Dayton,Paul Lally
2019,2019,Nashville NightWatch,AUDL 2017,Phil D,Phillip Dougherty,Phil Dougherty,Michael Dayton,Mark Philipson
2020,2020,Nashville NightWatch,AUDL 2018,Phil D.,Phil Dougherty,Phil Dougherty,Michael Dayton,Paul Lally
2021,2021,Nashville NightWatch,AUDL 2016,Pierce,Player Pierce,Player Pierce,Adam Paicely,Phil Dougherty
2022,2022,Nashville NightWatch,AUDL 2018,Poulos,Stephen Poulos,Stephen Poulos,Jacob Flowers,Paul Lally
2023,2023,Nashville NightWatch,AUDL 2015,Radcli T,Tom Radcliffe,Tom Radcliffe,David Trett,Paul Lally
2024,2024,Nashville NightWatch,AUDL 2016,Radcliff,Tom Radcliffe,Tom Radcliffe,Ryan Balch,Zack Avello
2025,2025,Nashville NightWatch,AUDL 2017,Radcliff,Tom Radcliffe,Tom Radcliffe,Zack Avello,
2026,2026,Nashville NightWatch,AUDL 2016,Rae,Carter Rae,Carter Rae,Tom Radcliffe,Ray Davenport
2027,2027,Nashville NightWatch,AUDL 2016,Ray D,Ray Davenport,Ray Davenport,Ryan Balch,Player Pierce
2028,2028,Nashville NightWatch,AUDL 2017,Ray D,Ray Davenport,Ray Davenport,Danny On,Ethan Downs
2029,2029,Nashville NightWatch,AUDL 2015,Reed D,Dan Reed,Dan Reed,Michael Dayton,
2030,2030,Nashville NightWatch,AUDL 2017,Robert H,Ray Davenport,Ray Davenport,Phil Dougherty,Corey Hardesty
2031,2031,Nashville NightWatch,AUDL 2018,Russnog,Matt Russnogle,Matt Russnogle,Justin Badgett,Justin Schroeder
2032,2032,Nashville NightWatch,AUDL 2015,Sansbu B,Bryan Sansbury,Bryan Sansbury,Jordan Bates,Dan Reed
2033,2033,Nashville NightWatch,AUDL 2018,Schroder,Justin Schroeder,Justin Schroeder,Jacob Flowers,Phil Dougherty
2034,2034,Nashville NightWatch,AUDL 2018,Seay,Ryan Seay,Ryan Seay,Peter Barry,Xavier Payne
2035,2035,Nashville NightWatch,AUDL 2016,Sjostrom,Eric Sjostrom,Eric Sjostrom,Justin Moore,
2036,2036,Nashville NightWatch,AUDL 2017,Slater,Matthew Gallin,Carter Rae,Blake Waldron,Jake Wright
2037,2037,Nashville NightWatch,AUDL 2018,Snook,Cameron Snook,Cameron Snook,Stephen Poulos,Ford Heacock
2038,2038,Nashville NightWatch,AUDL 2016,Stewart,Craig Stewart,Craig Stewart,Carter Rae,Jake Wright
2039,2039,Nashville NightWatch,AUDL 2015,Strass F,Frank Strasser,Frank Strasser,Victor Wu,Jason Chow
2040,2040,Nashville NightWatch,AUDL 2016,Strasser,Frank Strasser,Frank Strasser,Craig Stewart,Chris Peak
2041,2041,Nashville NightWatch,AUDL 2018,Stroble,Jacob Flowers,Jacob Flowers,Matt Russnogle,Justin Schroeder
2042,2042,Nashville NightWatch,AUDL 2016,Tannon,Tannon Hedges,Tannon Hedges,Dan Chazin,Tyler Conger
2043,2043,Nashville NightWatch,AUDL 2015,Terry K,Kevin Terry,Kevin Terry,Tyler Conger,Tony Cain
2044,2044,Nashville NightWatch,AUDL 2016,Tom,Tom Radcliffe,Tom Radcliffe,,
2045,2045,Nashville NightWatch,AUDL 2015,Trett D,David Trett,David Trett,Tyler Conger,
2046,2046,Nashville NightWatch,AUDL 2016,Venezia,Michael Venezia,Michael Venezia,Jon Meade,Dan Chazin
2047,2047,Nashville NightWatch,AUDL 2016,Volz,Michael Volz,Michael Volz,,
2048,2048,Nashville NightWatch,AUDL 2015,Waldro B,Blake Waldron,Blake Waldron,Jason Chow,Will Hannon
2049,2049,Nashville NightWatch,AUDL 2016,Waldron,Grant Waldron,Blake Waldron,Tyler Conger,Michael Dayton
2050,2050,Nashville NightWatch,AUDL 2016,Welch,Kyle Welch,Kyle Welch,Ryan Balch,
2051,2051,Nashville NightWatch,AUDL 2018,Wilkes,Sullivan Wilkes,Sullivan Wilkes,Garrett Wilson,Jacob Flowers
2052,2052,Nashville NightWatch,AUDL 2015,Willia E,Eric Williams,Eric Williams,Will Hannon,
2053,2053,Nashville NightWatch,AUDL 2018,Wilson,Garrett Wilson,Garrett Wilson,Chris Calhoun,Michael Dayton
2054,2054,Nashville NightWatch,AUDL 2016,Wright,Jake Wright,Jake Wright,Craig Stewart,Phil Dougherty
2055,2055,Nashville NightWatch,AUDL 2018,Wright,Jake Wright,Jake Wright,Phil Dougherty,Chris Calhoun
2056,2056,Nashville NightWatch,AUDL 2015,Wright J,Jake Wright,Jake Wright,Victor Wu,Will Hannon
2057,2057,Nashville NightWatch,AUDL 2015,Wu V,Victor Wu,Victor Wu,,
2058,2058,Nashville NightWatch,AUDL 2017,Xavier,Xavier Payne,Xavier Payne,Javier Ortiz,Ray Davenport
2059,2059,Nashville NightWatch,AUDL 2017,Z Avello,Zechariah Avello,Zack Avello,Ray Davenport,Mac McClellan
2060,2060,Nashville NightWatch,AUDL 2016,Z.Avello,Zack Avello,Zack Avello,Alex Hill,Michael Volz
2061,2061,New York Empire,AUDL 2018,Alladi S,Shashank Alladi,Shashank Alladi,Alexander Isik,Elliot Lee
2062,2062,New York Empire,AUDL 2016,Alorro J,Josh Alorro,Josh Alorro,Taylor Brooks,Sam Taylor
2063,2063,New York Empire,AUDL 2017,Alorro J,Josh Alorro,Josh Alorro,Taylor Brooks,Sam Taylor
2064,2064,New York Empire,AUDL 2018,Alorro J,Josh Alorro,Josh Alorro,Alexander Isik,Noriaki To
2065,2065,New York Empire,AUDL 2015,Aulett M,Matt Auletta,Matt Auletta,Joe Ouellette,Matt LeMar
2066,2066,New York Empire,AUDL 2016,Aulett M,Matt Auletta,Matt Auletta,Joe Ouellette,Matt LeMar
2067,2067,New York Empire,AUDL 2017,Aulett M,Matt Auletta,Matt Auletta,Matt LeMar,Matt Weiner
2068,2068,New York Empire,AUDL 2018,Aulett M,Matt Auletta,Matt Auletta,Joe Ouellette,Matt LeMar
2069,2069,New York Empire,AUDL 2015,Awerbu B,Brendan Awerbuch,Brendan Awerbuch,Snyder ,Joe Babbino
2070,2070,New York Empire,AUDL 2016,Awerbu B,Brendan Awerbuch,Brendan Awerbuch,Owen Murphy,Joe Babbino
2071,2071,New York Empire,AUDL 2015,Babbin J,Joe Babbino,Joe Babbino,Flint ,Ben Ivers
2072,2072,New York Empire,AUDL 2016,Babbin J,Joe Babbino,Joe Babbino,Jeff Babbitt,Ben Ivers
2073,2073,New York Empire,AUDL 2016,Babbit J,Jeff Babbitt,Jeff Babbitt,Joe Babbino,Matt LeMar
2074,2074,New York Empire,AUDL 2017,Babbit J,Jeff Babbitt,Jeff Babbitt,Ben Jagt,Craig Cox
2075,2075,New York Empire,AUDL 2018,Babbit J,Jeff Babbitt,Jeff Babbitt,Ben Jagt,Beau Kittredge
2076,2076,New York Empire,AUDL 2015,Baum M,Matt Baum,Matt Baum,Sam Taylor,Jack Marsh
2077,2077,New York Empire,AUDL 2015,Bemis E,Eliot Bemis,Eliot Bemis,Ben Ivers,Billy Katz
2078,2078,New York Empire,AUDL 2016,Bemis E,Eliot Bemis,Eliot Bemis,Ben Ivers,Billy Katz
2079,2079,New York Empire,AUDL 2014,Ben I,Ben Ivers,Ben Ivers,John I,Dennis M
2080,2080,New York Empire,AUDL 2014,Billy K,Billy Katz,Billy Katz,Michael A,Justin Allen
2081,2081,New York Empire,AUDL 2014,Brenda A,Brendan Awerbuch,Brendan Awerbuch,Ben Ivers,Dennis M
2082,2082,New York Empire,AUDL 2015,Brooks T,Taylor Brooks,Taylor Brooks,Ross Ward,Ryan Drost
2083,2083,New York Empire,AUDL 2016,Brooks T,Taylor Brooks,Taylor Brooks,Ross Ward,Ryan Drost
2084,2084,New York Empire,AUDL 2017,Brooks T,Taylor Brooks,Taylor Brooks,Ross Ward,Ryan Drost
2085,2085,New York Empire,AUDL 2018,Brownl M,Marques Brownlee,Marques Brownlee,Jibran Mieser,Ben Katz
2086,2086,New York Empire,AUDL 2015,Bryant I,Isaiah Bryant,Isaiah Bryant,Ben Ivers,Ryan Drost
2087,2087,New York Empire,AUDL 2017,Bryant I,Isaiah Bryant,Isaiah Bryant,Ben Ivers,Ryan Drost
2088,2088,New York Empire,AUDL 2016,Cofer C,Clark Cofer,Clark Cofer,Chris Kocher,Leo Pepper
2089,2089,New York Empire,AUDL 2017,Cofer C,Clark Cofer,Clark Cofer,Craig Cox,Conor Kline
2090,2090,New York Empire,AUDL 2017,Cox C,Craig Cox,Craig Cox,Conor Kline,Clark Cofer
2091,2091,New York Empire,AUDL 2014,Dennis M,Dennis M,Dennis M,Derek Yan,Ben Ivers
2092,2092,New York Empire,AUDL 2014,Derek Y,Derek Yan,Derek Yan,Dennis M,Jaime Perez
2093,2093,New York Empire,AUDL 2015,Dixon G,Gary Dixon,Gary Dixon,Flint ,Lionel Wininger
2094,2094,New York Empire,AUDL 2016,Dixon G,Gary Dixon,Gary Dixon,John Geraghty,Lionel Wininger
2095,2095,New York Empire,AUDL 2018,Doyle L,Lauren Doyle,Lauren Doyle,Elliot Lee,Alexi Zalk
2096,2096,New York Empire,AUDL 2015,Drost M,Mike Drost,Ryan Drost,Mike Drost,Ross Ward
2097,2097,New York Empire,AUDL 2016,Drost M,Mike Drost,Ryan Drost,Mike Drost,Chris Mazur
2098,2098,New York Empire,AUDL 2017,Drost M,Mike Drost,Ryan Drost,Mike Drost,Ross Ward
2099,2099,New York Empire,AUDL 2018,Drost M,Mike Drost,Ryan Drost,Mike Drost,Ross Ward
2100,2100,New York Empire,AUDL 2015,Drost R,Ryan Drost,Ryan Drost,Mike Drost,Ross Ward
2101,2101,New York Empire,AUDL 2016,Drost R,Ryan Drost,Ryan Drost,Mike Drost,Ross Ward
2102,2102,New York Empire,AUDL 2017,Drost R,Ryan Drost,Ryan Drost,Mike Drost,Ross Ward
2103,2103,New York Empire,AUDL 2018,Drost R,Ryan Drost,Ryan Drost,Mike Drost,Ross Ward
2104,2104,New York Empire,AUDL 2014,Eliot B,Eliot Bemis,Eliot Bemis,Taylor Brooks,Matt Bode
2105,2105,New York Empire,AUDL 2015,Farrel T,Timmer Farrell,Timmer Farrell,Flint ,Sam Taylor
2106,2106,New York Empire,AUDL 2015,Flint J,Flint ,Flint ,Eliot Bemis,Isaiah Bryant
2107,2107,New York Empire,AUDL 2017,Garvey H,Harper Garvey,Harper Garvey,Ryan Holmes,Clark Cofer
2108,2108,New York Empire,AUDL 2018,Garvey H,Harper Garvey,Harper Garvey,Lauren Doyle,Marques Brownlee
2109,2109,New York Empire,AUDL 2016,Geragh J,John Geraghty,John Geraghty,Ian Guerin,Gary Dixon
2110,2110,New York Empire,AUDL 2015,Guerin I,Ian Guerin,Ian Guerin,Ben Ivers,Flint 
2111,2111,New York Empire,AUDL 2016,Guerin I,Ian Guerin,Ian Guerin,Ben Ivers,Kevin Norton
2112,2112,New York Empire,AUDL 2017,Guerin I,Ian Guerin,Ian Guerin,Ben Ivers,Kevin Norton
2113,2113,New York Empire,AUDL 2017,Haskel T,Tyler Haskell,Tyler Haskell,Harper Garvey,Sam Taylor
2114,2114,New York Empire,AUDL 2016,Holmes R,Ryan Holmes,Ryan Holmes,Ross Ward,Josh Alorro
2115,2115,New York Empire,AUDL 2017,Holmes R,Ryan Holmes,Ryan Holmes,Ross Ward,Josh Alorro
2116,2116,New York Empire,AUDL 2018,Holmes R,Ryan Holmes,Ryan Holmes,Ross Ward,Alexi Zalk
2117,2117,New York Empire,AUDL 2014,Isaac S,Isaac Saul,Isaac Saul,Isaiah Bryant,Noah Saul
2118,2118,New York Empire,AUDL 2014,Isaiah B,Isaiah Bryant,Isaiah Bryant,Isaac Saul,Noah Saul
2119,2119,New York Empire,AUDL 2018,Isik A,Alexander Isik,Alexander Isik,Shashank Alladi,Noriaki To
2120,2120,New York Empire,AUDL 2015,Ivers B,Ben Ivers,Ben Ivers,Snyder ,Isaiah Bryant
2121,2121,New York Empire,AUDL 2016,Ivers B,Ben Ivers,Ben Ivers,Ian Guerin,Joe Babbino
2122,2122,New York Empire,AUDL 2017,Ivers B,Ben Ivers,Ben Ivers,Isaiah Bryant,Ian Guerin
2123,2123,New York Empire,AUDL 2017,Jagt B,Ben Jagt,Ben Jagt,Craig Cox,Matt LeMar
2124,2124,New York Empire,AUDL 2018,Jagt B,Ben Jagt,Ben Jagt,Matt LeMar,Jacob Price
2125,2125,New York Empire,AUDL 2014,Jaime P,Jaime Perez,Jaime Perez,Michael A,Sam Taylor
2126,2126,New York Empire,AUDL 2014,Jesse L,Jesse Lieberman,Jesse Lieberman,Dennis M,Ross Ward
2127,2127,New York Empire,AUDL 2014,Joe B,Joe Babbino,Joe Babbino,John I,Joe Santosus
2128,2128,New York Empire,AUDL 2014,Joe O,Joe Ouellette,Joe Ouellette,John I,Joe Babbino
2129,2129,New York Empire,AUDL 2014,Joe S,Joe Santosus,Joe Santosus,John I,Joe Babbino
2130,2130,New York Empire,AUDL 2014,John I,John I,John I,Noah Saul,Ben Ivers
2131,2131,New York Empire,AUDL 2014,Justin A,Justin Allen,Justin Allen,John I,Michael A
2132,2132,New York Empire,AUDL 2017,Kalmak P,Peter Kalmakis,Peter Kalmakis,Clark Cofer,Sam Taylor
2133,2133,New York Empire,AUDL 2018,Kalmak P,Peter Kalmakis,Peter Kalmakis,Shashank Alladi,Noriaki To
2134,2134,New York Empire,AUDL 2015,Katz B,Ben Katz,Matt Baum,Billy Katz,Matt LeMar
2135,2135,New York Empire,AUDL 2016,Katz B,Ben Katz,Billy Katz,Matt LeMar,Matt Weiner
2136,2136,New York Empire,AUDL 2018,Katz B,Ben Katz,Ben Katz,Matt LeMar,Matt Stevens
2137,2137,New York Empire,AUDL 2016,Keegan S,Sean Keegan,Sean Keegan,Kevin Norton,Ben Ivers
2138,2138,New York Empire,AUDL 2017,Keegan S,Sean Keegan,Sean Keegan,Kevin Norton,Kevin Ludwig
2139,2139,New York Empire,AUDL 2014,Kevin V,Kevin Venose,Kevin Venose,Dennis M,Ben Ivers
2140,2140,New York Empire,AUDL 2018,Kittre B,Beau Kittredge,Beau Kittredge,Mike Drost,Matt LeMar
2141,2141,New York Empire,AUDL 2017,Kline C,Conor Kline,Conor Kline,Kevin Norton,Kevin Ludwig
2142,2142,New York Empire,AUDL 2018,Kline C,Conor Kline,Conor Kline,Mike Drost,Elliot Lee
2143,2143,New York Empire,AUDL 2016,Kocher C,Chris Kocher,Chris Kocher,John Geraghty,Leo Pepper
2144,2144,New York Empire,AUDL 2017,Kocher C,Chris Kocher,Chris Kocher,Conrad Schloer,Craig Cox
2145,2145,New York Empire,AUDL 2016,Komino T,Tim Kominos,Tim Kominos,Joe Babbino,Kevin Norton
2146,2146,New York Empire,AUDL 2017,Komino T,Tim Kominos,Tim Kominos,Conor Kline,Kevin Norton
2147,2147,New York Empire,AUDL 2018,Komino T,Tim Kominos,Tim Kominos,Noriaki To,Conor Kline
2148,2148,New York Empire,AUDL 2016,Kuzmow M,Markian Kuzmowycz,Markian Kuzmowycz,Ruo Ye,Owen Murphy
2149,2149,New York Empire,AUDL 2017,Kuzmow M,Markian Kuzmowycz,Markian Kuzmowycz,Ruo Ye,
2150,2150,New York Empire,AUDL 2015,LeMar M,Matt LeMar,Matt LeMar,Snyder ,Matt Baum
2151,2151,New York Empire,AUDL 2018,LeMar M,Matt LeMar,Matt LeMar,Lauren Doyle,Alexander Isik
2152,2152,New York Empire,AUDL 2018,Lee E,Elliot Lee,Elliot Lee,Lauren Doyle,Peter Kalmakis
2153,2153,New York Empire,AUDL 2016,Lemar M,Matt Lemar,Matt LeMar,Leo Pepper,Gary Dixon
2154,2154,New York Empire,AUDL 2017,Lemar M,Matt Lemar,Matt LeMar,Sean Keegan,Clark Cofer
2155,2155,New York Empire,AUDL 2014,Lionel W,Lionel Wininger,Lionel Wininger,Michael A,John I
2156,2156,New York Empire,AUDL 2017,Little S,Sam Little,Sam Little,Matt Stevens,Matt Auletta
2157,2157,New York Empire,AUDL 2015,Ludwig K,Ludwig K,Ludwig K,Billy Katz,
2158,2158,New York Empire,AUDL 2017,Ludwig K,Kevin Ludwig,Kevin Ludwig,Craig Cox,Tim Kominos
2159,2159,New York Empire,AUDL 2015,Marsh J,Jack Marsh,Jack Marsh,Matt Baum,Matt LeMar
2160,2160,New York Empire,AUDL 2014,Matt A,Matt Auletta,Matt Bode,Matt Auletta,Matt LeMar
2161,2161,New York Empire,AUDL 2014,Matt B,Matt Bode,Matt Bode,Matt LeMar,Matt Stevens
2162,2162,New York Empire,AUDL 2014,Matt L,Matt LeMar,Matt LeMar,Matt Bode,Matt Stevens
2163,2163,New York Empire,AUDL 2014,Matt S,Matt Stevens,Matt Stevens,Matt Bode,Matt LeMar
2164,2164,New York Empire,AUDL 2016,Mazur C,Chris Mazur,Chris Mazur,Clark Cofer,Matt LeMar
2165,2165,New York Empire,AUDL 2015,McLaug B,Ludwig K,Ludwig K,Brian McLaughlin,Matt Baum
2166,2166,New York Empire,AUDL 2014,Michae A,Michael A,Michael A,Mike Drost,Matt Auletta
2167,2167,New York Empire,AUDL 2018,Mieser J,Jibran Mieser,Jibran Mieser,Mike Drost,Ben Jagt
2168,2168,New York Empire,AUDL 2014,Mike D,Mike Drost,Mike Drost,Michael A,Jaime Perez
2169,2169,New York Empire,AUDL 2016,Murphy O,Owen Murphy,Owen Murphy,Gary Dixon,Chris Mazur
2170,2170,New York Empire,AUDL 2014,Noah S,Noah Saul,Noah Saul,John I,Isaac Saul
2171,2171,New York Empire,AUDL 2016,Norton K,Kevin Norton,Kevin Norton,Gary Dixon,Markian Kuzmowycz
2172,2172,New York Empire,AUDL 2017,Norton K,Kevin Norton,Kevin Norton,Conor Kline,Frank Weng
2173,2173,New York Empire,AUDL 2015,Ouelle J,Joe Ouellette,Joe Ouellette,Billy Katz,Matt Auletta
2174,2174,New York Empire,AUDL 2016,Ouelle J,Joe Ouellette,Joe Ouellette,Billy Katz,Owen Murphy
2175,2175,New York Empire,AUDL 2018,Ouelle J,Joe Ouellette,Joe Ouellette,Lauren Doyle,Ben Jagt
2176,2176,New York Empire,AUDL 2016,Pepper L,Leo Pepper,Leo Pepper,Ben Ivers,Matt Weiner
2177,2177,New York Empire,AUDL 2016,Perez J,Jaime Perez,Jaime Perez,Leo Pepper,
2178,2178,New York Empire,AUDL 2017,Price J,Jake Price,Jacob Price,Ben Jagt,Craig Cox
2179,2179,New York Empire,AUDL 2018,Price J,Jake Price,Jacob Price,Ben Jagt,Noriaki To
2180,2180,New York Empire,AUDL 2014,Ross W,Ross Ward,Ross Ward,Ryan Drost,John I
2181,2181,New York Empire,AUDL 2014,Ryan D,Ryan Drost,Ryan Drost,John I,Sean Childers
2182,2182,New York Empire,AUDL 2018,Saffa R,Ryan Saffa,Ryan Saffa,Shashank Alladi,Jeff Babbitt
2183,2183,New York Empire,AUDL 2014,Sam T,Sam Taylor,Sam Taylor,Jaime Perez,Sean Childers
2184,2184,New York Empire,AUDL 2016,Santos J,Taylor Brooks,Joe Santosus,Ryan Drost,Sean Keegan
2185,2185,New York Empire,AUDL 2017,Schlor C,Conrad Schloer,Conrad Schloer,Sam Taylor,Josh Alorro
2186,2186,New York Empire,AUDL 2014,Sean C,Sean Childers,Sean Childers,Seth Canetti,Dennis M
2187,2187,New York Empire,AUDL 2014,Seth C,Seth Canetti,Seth Canetti,Sean Childers,Stephen Poulos
2188,2188,New York Empire,AUDL 2015,Skware K,Kamil Skwarek,Kamil Skwarek,Snyder ,Ludwig K
2189,2189,New York Empire,AUDL 2015,Snyder M,Snyder ,Snyder ,Andrew Wilkes,Ben Ivers
2190,2190,New York Empire,AUDL 2018,Spielm B,Benjamin Spielman,Benjamin Spielman,Mike Drost,Tim Kominos
2191,2191,New York Empire,AUDL 2018,Stanto T,TJ Stanton,TJ Stanton,Shashank Alladi,Ryan Saffa
2192,2192,New York Empire,AUDL 2014,Stephe P,Stephen Poulos,Stephen Poulos,Seth Canetti,Matt Stevens
2193,2193,New York Empire,AUDL 2015,Steven M,Matt Stevens,Matt Stevens,Snyder ,Ben Ivers
2194,2194,New York Empire,AUDL 2016,Steven M,Matt Stevens,Matt Stevens,Sean Keegan,Owen Murphy
2195,2195,New York Empire,AUDL 2017,Steven M,Matt Stevens,Matt Stevens,Sean Keegan,Kevin Norton
2196,2196,New York Empire,AUDL 2018,Steven M,Matt Stevens,Matt Stevens,Ben Katz,Ben Jagt
2197,2197,New York Empire,AUDL 2014,Taylor B,Taylor Brooks,Taylor Brooks,Sam Taylor,Eliot Bemis
2198,2198,New York Empire,AUDL 2015,Taylor S,Sam Taylor,Taylor Brooks,Sam Taylor,Snyder 
2199,2199,New York Empire,AUDL 2016,Taylor S,Sam Taylor,Taylor Brooks,Sam Taylor,Gary Dixon
2200,2200,New York Empire,AUDL 2017,Taylor S,Sam Taylor,Taylor Brooks,Sam Taylor,Tyler Haskell
2201,2201,New York Empire,AUDL 2018,To Nori,Noriaki To,Noriaki To,Josh Alorro,Jacob Price
2202,2202,New York Empire,AUDL 2015,Ward R,Ross Ward,Ross Ward,Gary Dixon,Taylor Brooks
2203,2203,New York Empire,AUDL 2016,Ward R,Ross Ward,Ross Ward,Gary Dixon,Clark Cofer
2204,2204,New York Empire,AUDL 2017,Ward R,Ross Ward,Ross Ward,Clark Cofer,Taylor Brooks
2205,2205,New York Empire,AUDL 2018,Ward R,Ross Ward,Ross Ward,Lauren Doyle,Harper Garvey
2206,2206,New York Empire,AUDL 2015,Weiner M,Matt Wiener,Matt Weiner,Snyder ,Ben Ivers
2207,2207,New York Empire,AUDL 2018,Weintr M,Matt Weintraub,Matt Weintraub,Jibran Mieser,Ben Katz
2208,2208,New York Empire,AUDL 2017,Weng F,Frank Weng,Frank Weng,Ben Jagt,Ben Ivers
2209,2209,New York Empire,AUDL 2018,Weng F,Frank Weng,Frank Weng,Ben Katz,Ben Jagt
2210,2210,New York Empire,AUDL 2016,Wiener M,Matt Wiener,Matt Weiner,Ben Ivers,Owen Murphy
2211,2211,New York Empire,AUDL 2017,Wiener M,Matt Wiener,Matt Weiner,Ben Ivers,Ben Jagt
2212,2212,New York Empire,AUDL 2015,Wilkes A,Andrew Wilkes,Andrew Wilkes,Mike Drost,Billy Katz
